Date,Count,Hour,Temp,Humidity,WindSpeed,Visibility,DewPointTemp,SolarRadiation,Rainfall,Snowfall,Seasons,Holiday,FunctioningDay,DayOfWeek,RushHour,Month,HourDPT,HourDPT%,ComfortIndex,ComfortIndexScaled,ComfortAdd,ComfortAddScaled
2018-03-11,1154,14,11.6,20,2.7,1647,-10.6,2.69,0.0,0.0,1.0,0,1,6,0,3,-148.4,-0.26,12.876,0.56,-3.35,0.24
2018-03-08,498,22,2.8,74,2.1,469,-1.3,0.0,0.0,0.0,1.0,0,1,3,0,3,-28.6,-0.05,4.4731,0.31,-0.22,0.32
2018-04-15,110,4,6.0,84,1.7,951,3.4,0.0,0.0,0.0,1.0,0,1,6,0,4,13.6,0.02,6.748,0.38,0.13,0.33
2018-04-21,1711,19,20.7,15,2.0,2000,-6.9,0.34,0.0,0.0,1.0,0,1,5,1,4,-131.1,-0.23,17.8015,0.71,-4.09,0.22
2018-03-12,1066,8,3.8,47,0.8,1229,-6.5,0.06,0.0,0.0,1.0,0,1,0,1,3,-52.0,-0.09,6.91905,0.39,-0.62,0.31
2018-03-09,718,19,5.4,60,3.9,990,-1.7,0.02,0.0,0.0,1.0,0,1,4,1,3,-32.3,-0.06,7.402000000000001,0.4,-0.44,0.31
2018-03-26,504,13,16.0,47,2.5,459,4.6,2.8,0.0,0.0,1.0,0,1,0,0,3,59.8,0.1,15.56275,0.64,1.56,0.36
2018-05-10,0,11,18.3,51,3.1,1015,7.9,2.84,0.0,0.0,1.0,0,0,3,0,5,86.9,0.15,17.2759,0.7,2.59,0.39
2018-05-21,3069,18,21.6,48,2.5,1884,10.1,0.61,0.0,0.0,1.0,0,1,0,1,5,181.8,0.31,19.5694,0.76,6.07,0.48
2018-04-27,1362,21,15.7,51,1.9,806,5.5,0.0,0.0,0.0,1.0,0,1,4,0,4,115.5,0.2,15.3766,0.64,3.08,0.4
2018-04-21,1581,20,19.1,18,1.2,2000,-5.8,0.0,0.0,0.0,1.0,0,1,5,0,4,-116.0,-0.2,17.0254,0.69,-3.41,0.24
2018-05-16,81,10,22.8,95,1.7,176,21.9,0.05,1.0,0.0,1.0,0,1,2,0,5,219.0,0.38,22.57175,0.85,8.58,0.54
2018-03-15,567,21,10.4,96,2.7,499,9.7,0.0,0.0,0.0,1.0,0,1,3,0,3,203.7,0.35,10.4902,0.49,3.67,0.42
2018-04-22,842,13,20.5,35,1.1,2000,4.4,1.13,0.0,0.0,1.0,0,1,6,0,4,57.2,0.1,18.355,0.73,1.84,0.37
2018-04-04,1284,8,10.3,86,2.5,2000,8.0,0.15,0.0,0.0,1.0,0,1,2,1,4,64.0,0.11,10.6234,0.5,1.17,0.35
2018-03-26,447,23,9.8,62,0.6,535,2.8,0.0,0.0,0.0,1.0,0,1,0,0,3,64.39999999999999,0.11,10.7823,0.5,1.19,0.35
2018-03-29,714,12,18.2,55,2.3,594,9.0,2.24,0.0,0.0,1.0,0,1,3,0,3,108.0,0.19,17.28425,0.7,3.28,0.41
2018-05-11,724,0,12.5,84,1.5,334,9.8,0.0,0.0,0.0,1.0,0,1,4,0,5,0.0,0.0,12.676,0.56,0.0,0.32
2018-03-16,923,15,11.9,32,1.9,1976,-4.3,2.62,0.0,0.0,1.0,0,1,4,0,3,-64.5,-0.11,12.8724,0.56,-1.42,0.29
2018-04-12,504,0,9.5,40,2.4,1987,-3.4,0.0,0.0,0.0,1.0,0,1,3,0,4,-0.0,-0.0,11.15,0.51,-0.0,0.32
2018-04-26,1027,9,14.0,54,1.5,1054,4.8,1.37,0.0,0.0,1.0,0,1,3,1,4,43.2,0.07,14.1265,0.6,0.99,0.35
2018-05-10,0,8,13.5,63,2.2,1211,6.5,1.01,0.0,0.0,1.0,0,0,3,1,5,52.0,0.09,13.7035,0.59,1.23,0.35
2018-05-02,327,21,10.5,94,2.8,1627,9.5,0.0,1.0,0.0,1.0,0,1,2,0,5,199.5,0.34,10.632,0.5,3.61,0.42
2018-05-28,247,5,16.6,0,0.9,1361,9.7,0.0,0.0,0.0,1.0,0,1,0,0,5,48.5,0.08,15.445,0.64,1.24,0.35
2018-05-20,2145,19,20.8,24,2.0,2000,-0.5,0.56,0.0,0.0,1.0,0,1,6,1,5,-9.5,-0.02,18.1666,0.72,-0.36,0.31
2018-05-11,816,10,16.4,64,2.4,423,9.5,2.05,0.0,0.0,1.0,0,1,4,0,5,95.0,0.16,16.023799999999998,0.66,2.56,0.39
2018-05-17,18,21,20.5,97,1.1,726,20.0,0.0,4.0,0.0,1.0,0,1,3,0,5,420.0,0.72,20.401,0.79,14.69,0.7
2018-05-13,145,0,15.5,97,1.5,181,15.0,0.0,0.5,0.0,1.0,0,1,6,0,5,0.0,0.0,15.4835,0.64,0.0,0.32
2018-03-09,66,4,2.5,76,1.0,403,-1.3,0.0,0.0,0.0,1.0,0,1,4,0,3,-5.2,-0.01,4.084,0.3,-0.04,0.32
2018-03-28,107,5,10.2,80,0.8,366,6.8,0.0,0.0,0.0,1.0,0,1,2,0,3,34.0,0.06,10.673,0.5,0.64,0.34
2018-05-25,1121,9,19.5,44,1.3,995,6.9,1.88,0.0,0.0,1.0,0,1,4,1,5,62.1,0.11,17.96,0.72,1.98,0.37
2018-04-18,164,3,7.9,45,0.7,1770,-3.3,0.0,0.0,0.0,1.0,0,1,2,0,4,-9.9,-0.02,9.8965,0.48,-0.2,0.32
2018-03-02,427,20,1.2,35,2.5,1977,-12.6,0.0,0.0,0.0,1.0,0,1,4,0,3,-252.0,-0.43,5.954750000000001,0.36,-2.56,0.26
2018-05-23,436,6,13.9,83,3.2,2000,11.0,0.04,0.0,0.0,1.0,0,1,2,0,5,66.0,0.11,13.9561,0.6,1.54,0.36
2018-05-09,1186,14,20.7,36,2.2,1788,5.0,3.1,0.0,0.0,1.0,0,1,2,0,5,70.0,0.12,18.5176,0.73,2.22,0.38
2018-03-20,243,1,5.5,42,3.1,2000,-6.4,0.0,0.0,0.0,1.0,0,1,1,0,3,-6.4,-0.01,8.371,0.43,-0.08,0.32
2018-03-26,244,0,7.1,84,2.3,185,4.5,0.0,0.0,0.0,1.0,0,1,0,0,3,0.0,0.0,7.7512,0.41,0.0,0.32
2018-03-20,518,16,5.6,42,4.2,2000,-6.3,0.81,0.0,0.0,1.0,0,1,1,0,3,-100.8,-0.17,8.4391,0.43,-1.43,0.29
2018-03-21,184,15,2.2,85,1.3,2000,0.0,0.41,0.5,0.0,1.0,0,1,2,0,3,0.0,0.0,3.2147500000000004,0.28,0.0,0.32
2018-03-30,965,14,21.0,28,2.8,1191,1.7,2.75,0.0,0.0,1.0,0,1,4,0,3,23.8,0.04,18.426,0.73,0.74,0.34
2018-03-01,190,23,-4.0,52,3.4,1272,-12.4,0.0,0.0,0.0,1.0,0,1,3,0,3,-285.2,-0.49,0.8840000000000003,0.21,-0.43,0.31
2018-03-27,163,2,8.3,70,0.8,394,3.1,0.0,0.0,0.0,1.0,0,1,1,0,3,6.2,0.01,9.323,0.46,0.09,0.33
2018-05-12,18,11,12.0,96,1.0,184,11.3,0.14,3.5,0.0,1.0,0,1,5,0,5,124.3,0.21,12.055,0.54,2.53,0.39
2018-04-09,623,23,9.6,43,1.2,1333,-2.3,0.0,0.0,0.0,1.0,0,1,0,0,4,-52.9,-0.09,11.13615,0.51,-1.0,0.3
2018-04-06,499,22,3.9,68,3.0,737,-1.4,0.0,0.0,0.0,1.0,0,1,4,0,4,-30.8,-0.05,5.7656,0.35,-0.29,0.32
2018-03-22,923,19,6.2,54,1.8,883,-2.4,0.08,0.0,0.0,1.0,0,1,3,1,3,-45.6,-0.08,8.299900000000001,0.43,-0.66,0.31
2018-05-26,1285,12,26.2,31,1.2,1161,7.7,3.18,0.0,0.0,1.0,0,1,5,0,5,92.4,0.16,21.75985,0.83,3.48,0.41
2018-05-03,469,6,7.9,86,2.0,1070,5.6,0.01,0.0,0.0,1.0,0,1,3,0,5,33.599999999999994,0.06,8.4082,0.43,0.5,0.34
2018-04-10,149,3,8.1,48,0.8,1455,-2.2,0.0,0.0,0.0,1.0,0,1,1,0,4,-6.6000000000000005,-0.01,9.9304,0.48,-0.1,0.32
2018-04-17,237,2,8.4,45,0.9,1987,-2.8,0.0,0.0,0.0,1.0,0,1,1,0,4,-5.6,-0.01,10.24525,0.49,-0.1,0.32
2018-05-07,1717,21,19.6,64,1.5,1297,12.5,0.0,0.0,0.0,1.0,0,1,0,0,5,262.5,0.45,18.590200000000003,0.74,8.37,0.54
2018-03-01,212,21,-3.0,50,3.7,1301,-11.9,0.0,0.0,0.0,1.0,0,1,3,0,3,-249.9,-0.43,1.8125,0.23,-0.78,0.3
2018-04-18,395,6,6.2,52,0.8,1609,-2.9,0.0,0.0,0.0,1.0,0,1,2,0,4,-17.4,-0.03,8.391200000000001,0.43,-0.25,0.32
2018-05-09,114,4,10.0,64,1.5,2000,3.4,0.0,0.0,0.0,1.0,0,1,2,0,5,13.6,0.02,10.891,0.51,0.22,0.33
2018-05-06,13,10,15.4,97,0.6,374,14.9,0.38,1.5,0.0,1.0,0,1,6,0,5,149.0,0.26,15.38515,0.64,4.0,0.43
2018-04-16,1753,17,18.7,21,2.5,1871,-4.1,1.65,0.0,0.0,1.0,0,1,0,1,4,-69.69999999999999,-0.12,16.8751,0.68,-2.03,0.27
2018-05-03,1202,22,11.2,60,2.3,1684,3.7,0.0,0.0,0.0,1.0,0,1,3,0,5,81.4,0.14,11.926,0.54,1.67,0.37
2018-04-09,239,6,0.1,97,0.6,77,-0.3,0.0,0.0,0.0,1.0,0,1,0,0,4,-1.7999999999999998,-0.0,0.3376000000000002,0.19,-0.0,0.32
2018-04-17,164,3,7.8,49,1.0,1975,-2.2,0.0,0.0,0.0,1.0,0,1,1,0,4,-6.6000000000000005,-0.01,9.67935,0.47,-0.1,0.32
2018-05-26,1909,20,22.3,50,2.7,1512,11.3,0.05,0.0,0.0,1.0,0,1,5,0,5,226.0,0.39,20.155,0.78,7.86,0.52
2018-05-26,763,8,17.8,52,0.6,1094,7.8,1.18,0.0,0.0,1.0,0,1,5,1,5,62.4,0.11,16.9288,0.69,1.86,0.37
2018-04-04,951,13,16.7,47,1.4,2000,5.3,3.24,0.0,0.0,1.0,0,1,2,0,4,68.89999999999999,0.12,16.058699999999998,0.66,1.93,0.37
2018-04-30,246,2,14.1,62,1.2,502,6.9,0.0,0.0,0.0,1.0,0,1,0,0,4,13.8,0.02,14.1836,0.6,0.28,0.33
2018-05-05,190,5,12.2,52,2.3,1961,2.6,0.0,0.0,0.0,1.0,0,1,5,0,5,13.0,0.02,12.8072,0.56,0.26,0.33
2018-03-14,309,1,13.7,73,2.2,1182,8.9,0.0,0.0,0.0,1.0,0,1,2,0,3,8.9,0.02,13.8188,0.59,0.28,0.33
2018-05-10,0,23,12.4,85,1.1,369,9.9,0.0,0.0,0.0,1.0,0,0,3,0,5,227.7,0.39,12.57325,0.56,4.9,0.45
2018-05-06,43,3,16.2,94,1.7,400,15.2,0.0,1.5,0.0,1.0,0,1,6,0,5,45.6,0.08,16.1439,0.66,1.29,0.36
2018-05-08,200,5,15.0,64,1.6,2000,8.2,0.0,0.0,0.0,1.0,0,1,1,0,5,41.0,0.07,14.901,0.63,1.04,0.35
2018-04-22,18,23,11.3,94,1.6,368,10.3,0.0,3.0,0.0,1.0,0,1,6,0,4,236.9,0.41,11.405600000000002,0.52,4.68,0.44
2018-03-10,421,22,5.0,75,2.2,1084,0.9,0.0,0.0,0.0,1.0,0,1,5,0,3,19.8,0.03,6.30625,0.37,0.19,0.33
2018-05-15,1092,14,28.5,33,0.9,1348,10.6,2.51,0.0,0.0,1.0,0,1,1,0,5,148.4,0.26,23.341,0.88,6.07,0.48
2018-04-24,942,14,16.0,52,1.7,2000,6.1,1.22,0.0,0.0,1.0,0,1,1,0,4,85.39999999999999,0.15,15.604,0.65,2.34,0.38
2018-05-30,507,0,19.1,84,1.6,540,16.3,0.0,0.0,0.0,1.0,0,1,2,0,5,0.0,0.0,18.6952,0.74,0.0,0.32
2018-05-21,420,1,14.5,31,1.1,2000,-2.4,0.0,0.0,0.0,1.0,0,1,0,0,5,-2.4,-0.0,14.5,0.61,-0.0,0.32
2018-03-19,326,14,10.1,59,3.3,2000,2.4,0.57,0.0,0.0,1.0,0,1,0,0,3,33.6,0.06,11.0922,0.51,0.67,0.34
2018-03-05,438,12,7.6,58,2.4,2000,-0.1,1.85,0.0,0.0,1.0,0,1,0,0,3,-1.2000000000000002,-0.0,9.1939,0.45,-0.0,0.32
2018-03-09,535,20,4.3,67,1.1,1125,-1.2,0.0,0.0,0.0,1.0,0,1,4,0,3,-24.0,-0.04,6.151299999999999,0.36,-0.25,0.32
2018-04-08,494,10,6.3,39,2.8,2000,-6.6,1.55,0.0,0.0,1.0,0,1,6,0,4,-66.0,-0.11,9.0511,0.45,-1.0,0.3
2018-05-24,530,6,11.4,67,1.0,1600,5.4,0.04,0.0,0.0,1.0,0,1,3,0,5,32.400000000000006,0.06,11.96265,0.54,0.72,0.34
2018-04-22,578,1,15.9,39,0.2,2000,1.9,0.0,0.0,0.0,1.0,0,1,6,0,4,1.9,0.0,15.4303,0.64,0.0,0.32
2018-03-17,933,12,10.0,38,1.5,1677,-3.6,2.51,0.0,0.0,1.0,0,1,5,0,3,-43.2,-0.07,11.5345,0.52,-0.81,0.3
2018-04-12,375,6,7.1,55,1.8,1780,-1.3,0.0,0.0,0.0,1.0,0,1,3,0,4,-7.800000000000001,-0.01,8.9315,0.45,-0.09,0.32
2018-03-23,932,19,8.3,48,3.0,779,-2.0,0.06,0.0,0.0,1.0,0,1,4,1,3,-38.0,-0.07,10.0732,0.48,-0.71,0.3
2018-04-15,513,9,8.6,66,1.7,881,2.5,1.16,0.0,0.0,1.0,0,1,6,1,4,22.5,0.04,9.7033,0.47,0.39,0.33
2018-03-26,98,5,5.4,97,1.5,38,4.9,0.0,0.0,0.0,1.0,0,1,0,0,3,24.5,0.04,5.55015,0.35,0.22,0.33
2018-04-26,745,10,16.7,47,2.2,1147,5.3,2.26,0.0,0.0,1.0,0,1,3,0,4,53.0,0.09,16.058699999999998,0.66,1.45,0.36
2018-05-09,556,6,9.2,64,1.0,2000,2.7,0.02,0.0,0.0,1.0,0,1,2,0,5,16.200000000000003,0.03,10.2494,0.49,0.31,0.33
2018-04-20,973,13,24.2,30,1.5,835,5.5,3.03,0.0,0.0,1.0,0,1,4,0,4,71.5,0.12,20.4655,0.79,2.46,0.39
2018-03-15,533,20,10.5,97,1.8,372,10.0,0.0,0.0,0.0,1.0,0,1,3,0,3,200.0,0.34,10.566,0.5,3.59,0.42
2018-05-22,182,5,15.7,0,0.6,1610,10.6,0.0,0.0,0.0,1.0,0,1,1,0,5,53.0,0.09,15.04,0.63,1.35,0.36
2018-04-06,659,19,4.8,48,3.8,1126,-5.3,0.17,0.0,0.0,1.0,0,1,4,1,4,-100.7,-0.17,7.574199999999999,0.41,-1.29,0.29
2018-04-20,1578,19,22.9,35,1.8,714,6.6,0.22,0.0,0.0,1.0,0,1,4,1,4,125.4,0.22,19.897,0.77,4.38,0.44
2018-05-09,34,1,11.3,58,1.3,2000,3.3,0.0,0.0,0.0,1.0,0,1,2,0,5,3.3,0.01,12.0392,0.54,0.12,0.33
2018-03-24,487,21,6.7,84,2.8,193,4.1,0.0,0.0,0.0,1.0,0,1,5,0,3,86.1,0.15,7.3864,0.4,1.11,0.35
2018-05-04,138,4,9.5,66,1.1,1737,3.4,0.0,0.0,0.0,1.0,0,1,4,0,5,13.6,0.02,10.435,0.49,0.21,0.33
2018-05-31,1277,9,18.8,59,1.6,1233,10.6,1.9,0.0,0.0,1.0,0,1,3,1,5,95.4,0.16,17.83035,0.71,2.85,0.4
2018-05-13,993,11,16.4,78,1.6,1209,12.5,1.37,0.0,0.0,1.0,0,1,6,0,5,137.5,0.24,16.170099999999998,0.66,3.88,0.42
2018-04-20,708,10,18.2,36,1.0,620,2.8,1.99,0.0,0.0,1.0,0,1,4,0,4,28.0,0.05,16.8976,0.68,0.84,0.34
2018-05-02,400,16,15.4,95,4.7,378,14.5,0.11,0.5,0.0,1.0,0,1,2,0,5,232.0,0.4,15.37525,0.64,6.15,0.48
2018-04-09,197,0,3.2,84,0.6,785,0.7,0.0,0.0,0.0,1.0,0,1,0,0,4,0.0,0.0,4.194400000000001,0.31,0.0,0.32
2018-03-21,615,18,2.0,77,1.3,2000,-1.6,0.07,0.0,0.0,1.0,0,1,2,1,3,-28.8,-0.05,3.58125,0.29,-0.18,0.32
2018-05-30,2074,21,18.2,69,2.0,1286,12.4,0.0,0.0,0.0,1.0,0,1,2,0,5,260.40000000000003,0.45,17.56915,0.7,7.91,0.53
2018-05-31,844,0,15.8,82,1.6,546,12.7,0.0,0.0,0.0,1.0,0,1,3,0,5,0.0,0.0,15.6713,0.65,0.0,0.32
2018-04-21,1130,12,24.3,14,3.3,1701,-4.9,3.19,0.0,0.0,1.0,0,1,5,0,4,-58.8,-0.1,19.6646,0.77,-1.97,0.27
2018-03-14,813,12,19.9,44,2.7,1874,7.2,2.22,0.0,0.0,1.0,0,1,2,0,3,86.4,0.15,18.2368,0.72,2.74,0.39
2018-03-28,1353,8,10.3,77,0.7,341,6.4,0.37,0.0,0.0,1.0,0,1,2,1,3,51.2,0.09,10.8313,0.5,0.97,0.35
2018-04-08,709,12,6.9,30,1.8,1994,-9.5,0.85,0.0,0.0,1.0,0,1,6,0,4,-114.0,-0.2,9.826,0.47,-1.97,0.27
2018-04-14,43,10,7.7,94,1.0,685,6.7,0.28,1.5,0.0,1.0,0,1,5,0,4,67.0,0.12,7.9244,0.42,0.95,0.35
2018-05-20,1680,14,20.3,30,1.8,2000,2.1,1.01,0.0,0.0,1.0,0,1,6,0,5,29.4,0.05,18.067,0.72,0.9,0.35
2018-03-14,1025,15,21.7,39,3.3,1979,7.1,2.09,0.0,0.0,1.0,0,1,2,0,3,106.5,0.18,19.2844,0.76,3.47,0.41
2018-03-27,563,13,18.6,46,2.1,642,6.7,2.54,0.0,0.0,1.0,0,1,1,0,3,87.10000000000001,0.15,17.3823,0.7,2.61,0.39
2018-04-11,0,19,13.2,28,2.9,2000,-4.9,0.22,0.0,0.0,1.0,0,0,2,1,4,-93.1,-0.16,13.7148,0.59,-2.19,0.27
2018-03-04,15,5,8.8,96,1.2,196,8.1,0.0,0.0,0.0,1.0,0,1,6,0,3,40.5,0.07,8.925400000000002,0.45,0.62,0.34
2018-03-28,150,3,10.9,79,0.8,383,7.3,0.0,0.0,0.0,1.0,0,1,2,0,3,21.9,0.04,11.3158,0.52,0.45,0.33
2018-03-27,527,23,12.4,74,1.5,356,7.8,0.0,0.0,0.0,1.0,0,1,1,0,3,179.4,0.31,12.7003,0.56,3.94,0.42
2018-05-21,113,4,12.4,0,0.8,2000,-3.4,0.0,0.0,0.0,1.0,0,1,0,0,5,-13.6,-0.02,13.555,0.58,-0.27,0.32
2018-03-10,470,21,5.0,73,2.2,1173,0.5,0.0,0.0,0.0,1.0,0,1,5,0,3,10.5,0.02,6.41075,0.37,0.13,0.33
2018-04-30,1075,7,15.1,78,1.5,354,11.2,0.06,0.0,0.0,1.0,0,1,0,1,4,78.39999999999999,0.13,15.0274,0.63,1.95,0.37
2018-03-06,79,4,-0.5,75,0.6,1967,-4.3,0.0,0.0,0.0,1.0,0,1,1,0,3,-17.2,-0.03,1.5625,0.23,-0.05,0.32
2018-04-06,529,10,8.0,73,2.8,1641,3.4,1.44,0.0,0.0,1.0,0,1,4,0,4,34.0,0.06,8.965250000000001,0.45,0.54,0.34
2018-04-14,640,20,9.4,76,2.6,1376,5.3,0.0,0.0,0.0,1.0,0,1,5,0,4,106.0,0.18,10.0732,0.48,1.81,0.37
2018-03-11,843,13,10.3,31,2.1,885,-6.1,2.67,0.0,0.0,1.0,0,1,6,0,3,-79.3,-0.14,11.8939,0.54,-1.67,0.28
2018-04-26,546,1,12.4,55,1.0,1836,3.5,0.0,0.0,0.0,1.0,0,1,3,0,4,3.5,0.01,12.91975,0.57,0.13,0.33
2018-05-18,1182,16,17.0,82,1.9,2000,13.8,0.84,0.0,0.0,1.0,0,1,4,0,5,220.8,0.38,16.7525,0.68,6.37,0.49
2018-05-24,385,2,12.5,54,0.7,1500,3.4,0.0,0.0,0.0,1.0,0,1,3,0,5,6.8,0.01,13.006,0.57,0.13,0.33
2018-03-30,860,13,20.3,27,1.4,1464,0.6,2.87,0.0,0.0,1.0,0,1,4,0,3,7.8,0.01,17.9713,0.72,0.18,0.33
2018-03-21,333,12,4.8,51,2.2,1715,-4.5,1.12,0.0,0.0,1.0,0,1,2,0,3,-54.0,-0.09,7.414149999999999,0.4,-0.67,0.31
2018-03-17,109,6,0.8,63,1.0,2000,-5.4,0.0,0.0,0.0,1.0,0,1,5,0,3,-32.400000000000006,-0.06,3.58795,0.29,-0.22,0.32
2018-03-25,626,12,12.7,45,1.3,321,1.0,2.63,0.0,0.0,1.0,0,1,6,0,3,12.0,0.02,13.2445,0.58,0.26,0.33
2018-03-18,365,18,10.4,47,0.4,824,-0.4,0.14,0.0,0.0,1.0,0,1,6,1,3,-7.2,-0.01,11.59515,0.53,-0.12,0.32
2018-03-07,441,11,8.0,43,1.7,1909,-3.8,1.74,0.0,0.0,1.0,0,1,2,0,3,-41.8,-0.07,10.03775,0.48,-0.7,0.3
2018-04-06,312,23,3.8,75,4.1,604,-0.2,0.0,0.0,0.0,1.0,0,1,4,0,4,-4.6000000000000005,-0.01,5.27125,0.34,-0.05,0.32
2018-05-07,185,4,14.4,85,0.8,1437,11.9,0.0,0.0,0.0,1.0,0,1,0,0,5,47.6,0.08,14.40825,0.61,1.15,0.35
2018-03-26,662,22,10.7,58,1.4,600,2.7,0.0,0.0,0.0,1.0,0,1,0,0,3,59.400000000000006,0.1,11.5778,0.53,1.16,0.35
2018-05-04,864,10,16.1,37,2.9,1629,1.3,2.4,0.0,0.0,1.0,0,1,4,0,5,13.0,0.02,15.5456,0.64,0.31,0.33
2018-04-27,975,23,14.0,66,1.2,519,7.7,0.0,0.0,0.0,1.0,0,1,4,0,4,177.1,0.3,14.0935,0.6,4.23,0.43
2018-04-29,820,23,15.2,51,1.0,858,5.1,0.0,0.0,0.0,1.0,0,1,6,0,4,117.3,0.2,15.01135,0.63,3.0,0.4
2018-03-26,575,14,17.4,39,2.9,520,3.2,2.7,0.0,0.0,1.0,0,1,0,0,3,44.8,0.08,16.427049999999998,0.67,1.31,0.36
2018-04-29,1060,11,19.6,28,2.0,1695,0.5,2.79,0.0,0.0,1.0,0,1,6,0,4,5.5,0.01,17.5804,0.7,0.18,0.33
2018-04-20,891,23,17.3,57,0.6,807,8.6,0.0,0.0,0.0,1.0,0,1,4,0,4,197.8,0.34,16.6378,0.68,5.66,0.47
2018-05-22,30,20,17.2,85,1.4,467,14.6,0.0,0.5,0.0,1.0,0,1,1,0,5,292.0,0.5,16.977249999999998,0.69,8.49,0.54
2018-05-09,2034,17,21.3,34,2.7,1967,4.7,1.82,0.0,0.0,1.0,0,1,2,1,5,79.9,0.14,18.8316,0.74,2.64,0.39
2018-05-25,188,4,14.8,71,0.4,700,9.5,0.0,0.0,0.0,1.0,0,1,4,0,5,38.0,0.07,14.75215,0.62,1.03,0.35
2018-05-13,83,4,13.8,98,2.9,27,13.4,0.0,0.0,0.0,1.0,0,1,6,0,5,53.6,0.09,13.8077,0.59,1.24,0.35
2018-03-11,1205,16,11.9,25,2.7,1424,-7.5,1.83,0.0,0.0,1.0,0,1,6,0,3,-120.0,-0.21,12.9725,0.57,-2.72,0.25
2018-04-06,508,20,4.3,59,4.6,991,-3.0,0.0,0.0,0.0,1.0,0,1,4,0,4,-60.0,-0.1,6.600099999999999,0.38,-0.66,0.31
2018-04-18,967,14,18.9,15,1.8,1822,-8.3,3.17,0.0,0.0,1.0,0,1,2,0,4,-116.20000000000002,-0.2,16.843,0.68,-3.37,0.24
2018-04-23,8,3,9.9,93,2.3,990,8.8,0.0,0.5,0.0,1.0,0,1,0,0,4,26.4,0.05,10.0771,0.48,0.5,0.34
2018-05-23,2069,17,22.4,39,3.2,1943,7.7,1.9,0.0,0.0,1.0,0,1,2,1,5,130.9,0.22,19.74955,0.77,4.34,0.43
2018-04-26,1227,15,21.9,23,2.6,1463,-0.1,2.66,0.0,0.0,1.0,0,1,3,0,4,-1.5,-0.0,18.7661,0.74,-0.0,0.32
2018-05-30,505,6,18.6,84,0.7,316,15.8,0.01,0.0,0.0,1.0,0,1,2,0,5,94.8,0.16,18.2392,0.72,2.92,0.4
2018-03-05,578,20,4.3,57,1.3,2000,-3.4,0.0,0.0,0.0,1.0,0,1,0,0,3,-68.0,-0.12,6.7123,0.38,-0.81,0.3
2018-05-03,367,14,12.7,75,3.8,1510,8.3,0.88,0.4,0.0,1.0,0,1,3,0,5,116.20000000000002,0.2,12.9475,0.57,2.59,0.39
2018-05-30,2650,19,21.2,52,3.6,1856,10.9,0.55,0.0,0.0,1.0,0,1,2,1,5,207.1,0.36,19.4312,0.76,7.0,0.5
2018-03-21,80,5,1.3,40,2.3,2000,-10.8,0.0,0.0,0.0,1.0,0,1,2,0,3,-54.0,-0.09,5.656,0.35,-0.51,0.31
2018-04-24,638,10,12.9,68,1.3,2000,7.1,0.97,0.0,0.0,1.0,0,1,1,0,4,71.0,0.12,13.1816,0.57,1.58,0.36
2018-03-22,726,21,4.5,62,2.0,826,-2.1,0.0,0.0,0.0,1.0,0,1,3,0,3,-44.1,-0.08,6.59,0.38,-0.53,0.31
2018-03-28,614,23,13.5,74,1.2,603,8.9,0.0,0.0,0.0,1.0,0,1,2,0,3,204.7,0.35,13.643,0.59,4.78,0.45
2018-04-03,532,0,16.8,69,0.8,1395,11.0,0.0,0.0,0.0,1.0,0,1,1,0,4,0.0,0.0,16.40785,0.67,0.0,0.32
2018-05-10,0,21,12.6,85,2.4,460,10.1,0.0,0.0,0.0,1.0,0,0,3,0,5,212.1,0.36,12.75675,0.56,4.59,0.44
2018-05-19,2140,19,22.6,34,1.5,2000,5.9,0.51,0.0,0.0,1.0,0,1,5,1,5,112.1,0.19,19.6597,0.77,3.74,0.42
2018-05-05,252,4,12.1,51,1.6,1939,2.2,0.0,0.0,0.0,1.0,0,1,5,0,5,8.8,0.02,12.7468,0.56,0.25,0.33
2018-04-20,436,1,11.8,60,0.2,918,4.2,0.0,0.0,0.0,1.0,0,1,4,0,4,4.2,0.01,12.394,0.55,0.12,0.33
2018-05-17,118,0,22.0,97,1.6,152,21.4,0.0,0.5,0.0,1.0,0,1,3,0,5,0.0,0.0,21.87625,0.83,0.0,0.32
2018-04-28,1945,16,20.4,25,4.7,1990,-0.3,2.45,0.0,0.0,1.0,0,1,5,0,4,-4.8,-0.01,17.96625,0.72,-0.18,0.32
2018-03-08,533,21,3.1,74,3.2,465,-1.0,0.0,0.0,0.0,1.0,0,1,3,0,3,-21.0,-0.04,4.7302,0.32,-0.19,0.32
2018-05-19,1290,11,19.0,44,1.4,2000,6.4,3.12,0.0,0.0,1.0,0,1,5,0,5,70.4,0.12,17.614,0.71,2.11,0.38
2018-04-13,741,10,15.7,18,1.6,1980,-8.6,1.66,0.0,0.0,1.0,0,1,4,0,4,-86.0,-0.15,15.1588,0.63,-2.27,0.26
2018-05-19,2439,18,24.0,34,1.7,2000,7.1,1.22,0.0,0.0,1.0,0,1,5,1,5,127.8,0.22,20.5515,0.79,4.52,0.44
2018-04-05,56,20,7.3,96,1.9,2000,6.6,0.0,0.0,0.0,1.0,0,1,3,0,4,132.0,0.23,7.4584,0.4,1.72,0.37
2018-04-23,5,6,9.1,95,2.7,373,8.3,0.0,7.0,0.0,1.0,0,1,0,0,4,49.8,0.09,9.2485,0.46,0.83,0.34
