Date,Count,Hour,Temp,Humidity,WindSpeed,Visibility,DewPointTemp,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
23/02/2018,0.13,13,6.7,64,2.0,241,0.3,1.94,0.0,0.6,winter,No Holiday,Yes
23/02/2018,0.14,14,7.8,57,2.1,277,-0.2,1.39,0.0,0.0,winter,No Holiday,Yes
23/02/2018,0.14,15,8.2,62,0.6,291,1.3,1.22,0.0,0.0,winter,No Holiday,Yes
23/02/2018,0.1925,16,8.3,60,2.7,354,0.9,0.36,0.0,0.0,winter,No Holiday,Yes
23/02/2018,0.3375,17,7.9,68,4.2,352,2.3,0.27,0.0,0.0,winter,No Holiday,Yes
23/02/2018,0.58625,18,7.5,70,5.0,374,2.3,0.08,0.0,0.0,winter,No Holiday,Yes
23/02/2018,0.27625,19,6.9,73,3.7,369,2.3,0.0,0.0,0.0,winter,No Holiday,Yes
23/02/2018,0.11875,20,6.4,77,2.8,316,2.6,0.0,0.0,0.0,winter,No Holiday,Yes
23/02/2018,0.15125,21,6.0,79,2.7,306,2.6,0.0,0.0,0.0,winter,No Holiday,Yes
23/02/2018,0.11375,22,5.7,81,2.5,292,2.6,0.0,0.0,0.0,winter,No Holiday,Yes
23/02/2018,0.05375,23,5.5,80,2.7,258,2.3,0.0,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.0325,0,4.6,82,3.0,240,1.7,0.0,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.07875,1,4.0,83,1.7,235,1.3,0.0,0.0,0.0,winter,No Holiday,Yes
24/02/2018,-0.00375,2,3.7,82,1.6,229,0.9,0.0,0.0,0.0,winter,No Holiday,Yes
24/02/2018,-0.08375,3,3.5,82,2.9,217,0.7,0.0,0.0,0.0,winter,No Holiday,Yes
24/02/2018,-0.17125,4,2.7,82,2.8,222,0.0,0.0,0.0,0.0,winter,No Holiday,Yes
24/02/2018,-0.1775,5,1.8,84,2.7,214,-0.6,0.0,0.0,0.0,winter,No Holiday,Yes
24/02/2018,-0.16,6,1.2,83,2.5,245,-1.3,0.0,0.0,0.0,winter,No Holiday,Yes
24/02/2018,-0.115,7,0.6,86,1.6,211,-1.4,0.0,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.00375,8,0.0,77,2.8,289,-3.5,0.06,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.06625,9,0.6,64,3.8,430,-5.4,0.65,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.07375,10,0.8,60,2.9,497,-6.0,0.71,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.1225,11,2.2,50,2.4,608,-7.1,1.1,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.20375,12,4.0,37,1.4,763,-9.4,1.75,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.265,13,5.3,29,2.1,1007,-11.3,2.08,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.3175,14,6.9,19,1.9,1843,-15.1,2.36,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.33375,15,6.7,24,2.7,1536,-12.4,1.95,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.38625,16,5.9,21,3.0,1864,-14.8,1.34,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.3275,17,4.9,28,3.1,1477,-12.1,0.77,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.22375,18,3.5,30,2.9,1726,-12.4,0.31,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.1325,19,2.1,27,2.8,1883,-15.0,0.01,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.04125,20,1.1,32,1.4,1785,-13.8,0.0,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.04,21,0.7,31,1.3,1923,-14.5,0.0,0.0,0.0,winter,No Holiday,Yes
24/02/2018,0.02375,22,0.1,32,0.9,1937,-14.6,0.0,0.0,0.0,winter,No Holiday,Yes
24/02/2018,-0.01625,23,-0.6,39,1.3,1731,-12.8,0.0,0.0,0.0,winter,No Holiday,Yes
25/02/2018,-0.0225,0,-1.1,44,1.2,1741,-11.8,0.0,0.0,0.0,winter,No Holiday,Yes
25/02/2018,-0.01375,1,-1.4,43,0.6,1791,-12.3,0.0,0.0,0.0,winter,No Holiday,Yes
25/02/2018,-0.095,2,-1.5,46,1.1,1744,-11.6,0.0,0.0,0.0,winter,No Holiday,Yes
25/02/2018,-0.12125,3,-1.3,42,0.8,1648,-12.5,0.0,0.0,0.0,winter,No Holiday,Yes
25/02/2018,-0.185,4,-1.1,43,0.7,1558,-12.1,0.0,0.0,0.0,winter,No Holiday,Yes
25/02/2018,-0.20375,5,-0.7,41,0.9,1442,-12.3,0.0,0.0,0.0,winter,No Holiday,Yes
25/02/2018,-0.1825,6,-0.8,44,0.6,1541,-11.5,0.0,0.0,0.0,winter,No Holiday,Yes
25/02/2018,-0.15375,7,-1.0,47,0.9,1552,-10.9,0.0,0.0,0.0,winter,No Holiday,Yes
25/02/2018,-0.0525,8,-1.3,54,0.6,1597,-9.4,0.06,0.0,0.0,winter,No Holiday,Yes
25/02/2018,-0.03375,9,-0.3,48,1.1,1394,-10.0,0.43,0.0,0.0,winter,No Holiday,Yes
25/02/2018,-0.00625,10,2.1,42,1.1,1564,-9.5,1.12,0.0,0.0,winter,No Holiday,Yes
25/02/2018,0.055,11,4.3,29,2.6,1293,-12.2,1.87,0.0,0.0,winter,No Holiday,Yes
25/02/2018,0.245,12,5.5,25,3.1,1652,-13.0,2.28,0.0,0.0,winter,No Holiday,Yes
25/02/2018,0.3525,13,6.1,22,2.4,1710,-14.0,2.5,0.0,0.0,winter,No Holiday,Yes
25/02/2018,0.465,14,7.0,23,2.4,1645,-12.7,2.52,0.0,0.0,winter,No Holiday,Yes
25/02/2018,0.515,15,7.5,21,2.7,1900,-13.4,2.22,0.0,0.0,winter,No Holiday,Yes
25/02/2018,0.61,16,7.6,18,3.2,1930,-15.2,1.73,0.0,0.0,winter,No Holiday,Yes
25/02/2018,0.48625,17,6.9,25,2.9,1795,-11.8,1.07,0.0,0.0,winter,No Holiday,Yes
25/02/2018,0.2525,18,5.2,30,2.8,1877,-11.0,0.36,0.0,0.0,winter,No Holiday,Yes
25/02/2018,0.12125,19,3.1,40,2.6,1804,-9.2,0.01,0.0,0.0,winter,No Holiday,Yes
25/02/2018,0.04,20,1.3,49,2.8,1683,-8.2,0.0,0.0,0.0,winter,No Holiday,Yes
25/02/2018,0.04875,21,0.2,55,2.5,1942,-7.7,0.0,0.0,0.0,winter,No Holiday,Yes
25/02/2018,0.0375,22,0.0,54,2.5,1929,-8.2,0.0,0.0,0.0,winter,No Holiday,Yes
25/02/2018,-0.03375,23,-0.3,58,1.0,1945,-7.5,0.0,0.0,0.0,winter,No Holiday,Yes
26/02/2018,-0.08125,0,-0.9,60,0.7,1844,-7.7,0.0,0.0,0.0,winter,No Holiday,Yes
26/02/2018,-0.0975,1,-1.2,63,0.9,1846,-7.3,0.0,0.0,0.0,winter,No Holiday,Yes
26/02/2018,-0.15,2,-1.7,66,0.8,1631,-7.2,0.0,0.0,0.0,winter,No Holiday,Yes
26/02/2018,-0.1925,3,-1.9,67,1.0,1575,-7.2,0.0,0.0,0.0,winter,No Holiday,Yes
26/02/2018,-0.1925,4,-2.3,69,1.1,1411,-7.2,0.0,0.0,0.0,winter,No Holiday,Yes
26/02/2018,-0.16875,5,-2.5,73,0.8,1134,-6.6,0.0,0.0,0.0,winter,No Holiday,Yes
26/02/2018,-0.04875,6,-2.7,72,0.5,1253,-7.0,0.0,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.2525,7,-3.1,68,0.8,1417,-8.1,0.0,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.7325,8,-2.9,63,0.7,1386,-8.9,0.11,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.27,9,-1.1,53,0.9,1308,-9.4,0.72,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.11125,10,1.9,46,1.1,1233,-8.5,1.39,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.195,11,4.6,37,1.6,1309,-8.8,1.95,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.285,12,6.9,28,1.1,1301,-10.3,2.35,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.305,13,8.1,26,1.2,1422,-10.2,2.48,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.31875,14,9.9,25,1.5,1401,-9.2,2.43,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.40125,15,10.3,23,2.1,1317,-9.9,2.09,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.44375,16,9.5,31,3.1,973,-6.8,1.54,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.5575,17,8.7,30,3.1,1117,-7.9,0.96,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.91125,18,7.2,26,2.3,1398,-11.0,0.33,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.52375,19,5.5,30,2.7,1150,-10.7,0.01,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.35375,20,4.3,32,1.7,1101,-10.9,0.0,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.39,21,3.3,36,1.4,1110,-10.3,0.0,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.30375,22,2.7,40,1.0,1089,-9.5,0.0,0.0,0.0,winter,No Holiday,Yes
26/02/2018,0.135,23,2.8,39,0.7,1065,-9.8,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.045,0,2.6,40,1.8,1095,-9.6,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.01625,1,2.1,44,0.9,1107,-8.9,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,-0.06875,2,1.5,44,1.2,1079,-9.4,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,-0.1225,3,1.1,44,1.0,1128,-9.8,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,-0.1725,4,0.9,46,0.8,1140,-9.4,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,-0.16,5,0.6,50,0.1,1026,-8.6,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,-0.02125,6,0.6,50,0.4,985,-8.6,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.30375,7,1.3,47,0.7,1084,-8.7,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.70875,8,2.0,51,0.7,990,-7.0,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.31875,9,2.5,51,1.0,866,-6.6,0.07,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.07625,10,3.3,47,0.7,818,-6.9,0.22,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.1775,11,4.8,41,0.8,792,-7.3,0.53,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.19125,12,5.4,37,0.7,815,-8.1,0.43,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.16875,13,5.8,39,0.6,931,-7.1,0.35,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.19625,14,6.3,40,0.8,943,-6.3,0.34,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.2525,15,6.7,48,0.8,817,-3.5,0.39,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.26375,16,6.9,54,1.1,692,-1.7,0.32,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.41125,17,6.8,57,1.0,623,-1.1,0.16,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.87125,18,6.6,62,0.8,522,-0.1,0.05,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.52,19,6.1,44,1.0,750,-5.2,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.32625,20,5.9,44,1.3,733,-5.4,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.31125,21,5.7,46,0.8,727,-5.0,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.32625,22,5.4,49,1.1,687,-4.4,0.0,0.0,0.0,winter,No Holiday,Yes
27/02/2018,0.1375,23,5.3,53,1.5,582,-3.5,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,0.0825,0,5.1,52,1.1,614,-3.9,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,0.03625,1,5.0,53,1.4,557,-3.8,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.0325,2,5.2,54,1.3,516,-3.3,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.105,3,5.3,55,1.7,488,-3.0,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.16,4,5.4,56,1.7,472,-2.6,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.1725,5,5.2,59,1.7,437,-2.1,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.04375,6,5.2,60,1.9,430,-1.9,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,0.2825,7,5.5,59,2.8,448,-1.8,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,0.77,8,5.7,57,2.5,458,-2.1,0.04,0.0,0.0,winter,No Holiday,Yes
28/02/2018,0.27375,9,6.2,55,2.4,478,-2.1,0.13,0.0,0.0,winter,No Holiday,Yes
28/02/2018,0.10625,10,6.5,53,2.0,518,-2.4,0.21,0.0,0.0,winter,No Holiday,Yes
28/02/2018,0.165,11,7.1,50,2.2,534,-2.6,0.33,0.0,0.0,winter,No Holiday,Yes
28/02/2018,0.13125,12,7.6,48,2.6,600,-2.7,0.39,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.215,13,7.6,57,2.3,554,-0.3,0.33,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.22875,14,5.7,80,3.7,348,2.5,0.13,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.24125,15,4.8,87,2.9,312,2.8,0.08,4.5,0.0,winter,No Holiday,Yes
28/02/2018,-0.23875,16,4.2,89,2.5,479,2.5,0.07,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.24,17,3.8,90,2.7,654,2.3,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.23625,18,3.6,90,2.1,845,2.1,0.0,9.5,0.0,winter,No Holiday,Yes
28/02/2018,-0.22625,19,2.5,95,1.9,838,1.7,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.24,20,2.7,96,1.5,1479,2.1,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.2375,21,2.4,95,2.5,1349,1.6,0.0,9.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.23375,22,2.3,96,1.9,1207,1.7,0.0,0.0,0.0,winter,No Holiday,Yes
28/02/2018,-0.22125,23,1.8,96,1.2,745,1.2,0.0,0.0,0.0,winter,No Holiday,Yes
01/03/2018,-0.16125,0,2.0,96,1.3,1894,1.4,0.0,2.0,0.0,spring,Holiday,Yes
01/03/2018,-0.06625,1,2.1,97,0.2,859,1.6,0.0,0.0,0.0,spring,Holiday,Yes
01/03/2018,-0.025,2,2.0,97,1.0,580,1.5,0.0,0.0,0.0,spring,Holiday,Yes
01/03/2018,-0.135,3,1.6,97,2.3,469,1.1,0.0,0.1,0.0,spring,Holiday,Yes
01/03/2018,-0.215,4,1.6,97,1.1,636,1.1,0.0,0.0,0.0,spring,Holiday,Yes
01/03/2018,-0.23625,5,2.2,97,2.9,362,1.7,0.0,0.0,0.0,spring,Holiday,Yes
01/03/2018,-0.20875,6,3.0,96,2.7,303,2.4,0.0,0.4,0.0,spring,Holiday,Yes
01/03/2018,-0.17375,7,2.6,89,4.3,320,0.9,0.0,0.0,0.0,spring,Holiday,Yes
01/03/2018,-0.065,8,1.5,80,3.2,1246,-1.5,0.04,0.0,0.0,spring,Holiday,Yes
01/03/2018,-0.05,9,0.1,78,4.9,615,-3.2,0.09,0.0,0.0,spring,Holiday,Yes
01/03/2018,-0.01125,10,0.1,53,5.3,1022,-8.3,1.12,0.0,0.0,spring,Holiday,Yes
01/03/2018,0.04875,11,0.8,52,4.6,1035,-7.9,2.2,0.0,0.0,spring,Holiday,Yes
01/03/2018,0.13875,12,0.5,46,4.7,1172,-9.8,2.49,0.0,0.0,spring,Holiday,Yes
01/03/2018,0.1975,13,1.4,37,4.0,1681,-11.7,2.95,0.0,0.0,spring,Holiday,Yes
01/03/2018,0.21875,14,1.2,36,6.0,1430,-12.2,2.86,0.0,0.0,spring,Holiday,Yes
01/03/2018,0.3225,15,1.6,35,4.5,1567,-12.2,2.54,0.0,0.0,spring,Holiday,Yes
01/03/2018,0.325,16,1.4,33,4.8,1480,-13.1,1.98,0.0,0.0,spring,Holiday,Yes
01/03/2018,0.27875,17,0.4,37,5.2,1366,-12.6,1.23,0.0,0.0,spring,Holiday,Yes
01/03/2018,0.14625,18,-0.8,40,4.7,1429,-12.7,0.43,0.0,0.0,spring,Holiday,Yes
01/03/2018,0.03875,19,-1.7,45,3.3,1375,-12.1,0.01,0.0,0.0,spring,Holiday,Yes
01/03/2018,0.0575,20,-2.2,49,3.5,1325,-11.4,0.0,0.0,0.0,spring,Holiday,Yes
01/03/2018,0.015,21,-3.0,50,3.7,1301,-11.9,0.0,0.0,0.0,spring,Holiday,Yes
01/03/2018,-0.0125,22,-3.6,52,3.7,1277,-12.0,0.0,0.0,0.0,spring,Holiday,Yes
01/03/2018,-0.0125,23,-4.0,52,3.4,1272,-12.4,0.0,0.0,0.0,spring,Holiday,Yes
02/03/2018,-0.055,0,-4.3,53,2.6,1334,-12.4,0.0,0.0,0.0,spring,No Holiday,Yes
02/03/2018,-0.115,1,-4.6,52,2.1,1372,-12.9,0.0,0.0,0.0,spring,No Holiday,Yes
02/03/2018,-0.16125,2,-5.3,52,1.2,1434,-13.6,0.0,0.0,0.0,spring,No Holiday,Yes
02/03/2018,-0.18875,3,-5.7,50,1.7,1559,-14.4,0.0,0.0,0.0,spring,No Holiday,Yes
02/03/2018,-0.19125,4,-5.8,48,1.5,1552,-15.0,0.0,0.0,0.0,spring,No Holiday,Yes
02/03/2018,-0.16875,5,-6.1,49,1.0,1621,-15.1,0.0,0.0,0.0,spring,No Holiday,Yes
02/03/2018,-0.08125,6,-6.4,50,1.5,1593,-15.1,0.0,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.25125,7,-6.6,52,0.5,1555,-14.8,0.0,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.52125,8,-6.2,45,0.4,1600,-16.2,0.17,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.17875,9,-4.6,34,1.2,1583,-18.1,0.87,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.0925,10,-1.8,30,2.1,1608,-17.1,1.59,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.17875,11,0.1,30,1.8,1640,-15.4,2.19,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.235,12,1.8,26,2.2,1556,-15.7,2.61,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.21875,13,2.3,22,3.1,1627,-17.2,2.83,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.3125,14,3.4,23,2.4,1545,-15.8,2.74,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.32875,15,4.3,22,1.3,1837,-15.6,2.48,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.4675,16,5.2,21,2.1,1721,-15.4,1.97,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.53875,17,4.3,21,2.5,1961,-16.1,1.13,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.8175,18,3.5,22,0.9,1961,-16.2,0.43,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.46,19,2.0,26,2.3,1985,-15.5,0.02,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.28375,20,1.2,35,2.5,1977,-12.6,0.0,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.245,21,1.0,34,1.4,1880,-13.1,0.0,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.2675,22,0.5,38,0.9,1907,-12.2,0.0,0.0,0.0,spring,No Holiday,Yes
02/03/2018,0.105,23,0.3,38,0.2,1895,-12.3,0.0,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.0225,0,0.5,34,0.4,1889,-13.5,0.0,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.03625,1,0.6,36,0.4,1933,-12.7,0.0,0.0,0.0,spring,No Holiday,Yes
03/03/2018,-0.03,2,0.9,35,0.5,1856,-12.8,0.0,0.0,0.0,spring,No Holiday,Yes
03/03/2018,-0.06375,3,0.8,38,0.8,1594,-11.9,0.0,0.0,0.0,spring,No Holiday,Yes
03/03/2018,-0.13375,4,0.6,43,0.9,1599,-10.5,0.0,0.0,0.0,spring,No Holiday,Yes
03/03/2018,-0.18125,5,0.8,39,1.0,1463,-11.6,0.0,0.0,0.0,spring,No Holiday,Yes
03/03/2018,-0.16125,6,0.5,42,0.9,1543,-10.9,0.0,0.0,0.0,spring,No Holiday,Yes
03/03/2018,-0.05125,7,0.1,43,1.4,1502,-11.0,0.0,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.1325,8,0.4,38,1.8,1564,-12.3,0.16,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.16125,9,2.2,30,1.5,1513,-13.6,0.81,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.1925,10,5.1,27,1.2,1563,-12.4,1.54,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.28875,11,8.1,21,2.1,1738,-12.9,2.15,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.50625,12,10.7,16,1.7,1657,-14.1,2.56,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.71375,13,12.2,14,1.6,1896,-14.5,2.75,0.0,0.0,spring,No Holiday,Yes
03/03/2018,1.03125,14,14.4,14,1.4,1833,-12.8,2.66,0.0,0.0,spring,No Holiday,Yes
03/03/2018,1.2975,15,16.0,14,2.2,1828,-11.5,2.33,0.0,0.0,spring,No Holiday,Yes
03/03/2018,1.35625,16,15.8,15,2.6,1867,-10.8,1.7,0.0,0.0,spring,No Holiday,Yes
03/03/2018,1.24625,17,15.0,22,2.5,1946,-6.5,0.96,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.9,18,13.9,26,1.9,1995,-5.3,0.41,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.5375,19,12.7,32,2.3,2000,-3.6,0.01,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.53875,20,11.1,51,3.7,1957,1.3,0.0,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.485,21,10.3,52,2.2,1843,0.8,0.0,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.395,22,10.2,49,1.7,1972,0.0,0.0,0.0,0.0,spring,No Holiday,Yes
03/03/2018,0.01875,23,9.4,74,1.6,559,4.9,0.0,0.0,0.0,spring,No Holiday,Yes
04/03/2018,-0.04875,0,8.5,87,0.9,303,6.4,0.0,0.0,0.0,spring,No Holiday,Yes
04/03/2018,-0.1025,1,8.3,91,0.1,282,6.9,0.0,0.0,0.0,spring,No Holiday,Yes
04/03/2018,-0.13125,2,8.3,95,0.3,243,7.5,0.0,0.0,0.0,spring,No Holiday,Yes
04/03/2018,-0.1375,3,8.5,96,0.4,238,7.8,0.0,0.1,0.0,spring,No Holiday,Yes
04/03/2018,-0.2075,4,8.8,95,0.2,218,8.0,0.0,0.0,0.0,spring,No Holiday,Yes
04/03/2018,-0.23125,5,8.8,96,1.2,196,8.1,0.0,0.0,0.0,spring,No Holiday,Yes
04/03/2018,-0.225,6,8.6,96,0.7,224,7.9,0.0,0.2,0.0,spring,No Holiday,Yes
04/03/2018,-0.22125,7,8.4,97,2.6,122,7.9,0.0,0.0,0.0,spring,No Holiday,Yes
04/03/2018,-0.1625,8,8.3,97,0.6,152,7.8,0.01,0.0,0.0,spring,No Holiday,Yes
04/03/2018,-0.05375,9,8.8,97,1.3,196,8.3,0.2,0.2,0.0,spring,No Holiday,Yes
04/03/2018,0.04875,10,9.8,90,0.8,335,8.2,0.64,0.0,0.0,spring,No Holiday,Yes
04/03/2018,0.09125,11,10.1,88,0.7,453,8.1,0.34,0.0,0.0,spring,No Holiday,Yes
04/03/2018,0.1975,12,10.7,85,0.9,393,8.2,0.52,0.0,0.0,spring,No Holiday,Yes
04/03/2018,0.28625,13,10.8,84,1.2,400,8.1,0.44,0.0,0.0,spring,No Holiday,Yes
04/03/2018,0.34375,14,11.2,83,1.1,518,8.4,0.45,0.0,0.0,spring,No Holiday,Yes
04/03/2018,0.335,15,11.7,81,1.2,616,8.5,0.53,0.0,0.0,spring,No Holiday,Yes
04/03/2018,0.245,16,11.7,82,1.1,753,8.7,0.32,0.0,0.0,spring,No Holiday,Yes
04/03/2018,0.365,17,11.8,82,1.7,990,8.8,0.4,0.0,0.0,spring,No Holiday,Yes
04/03/2018,0.295,18,11.5,81,1.5,1475,8.3,0.07,0.0,0.0,spring,No Holiday,Yes
04/03/2018,0.11125,19,11.2,81,2.3,1614,8.0,0.0,0.0,0.0,spring,No Holiday,Yes
04/03/2018,-0.2175,20,11.3,80,1.2,1978,7.9,0.0,0.0,0.0,spring,No Holiday,Yes
04/03/2018,-0.24125,21,10.6,89,2.1,606,8.8,0.0,2.0,0.0,spring,No Holiday,Yes
04/03/2018,-0.24,22,9.6,92,2.5,721,8.3,0.0,0.0,0.0,spring,No Holiday,Yes
04/03/2018,-0.23875,23,8.7,91,2.9,957,7.3,0.0,0.0,0.0,spring,No Holiday,Yes
05/03/2018,-0.2225,0,7.6,88,2.5,1974,5.7,0.0,9.0,0.0,spring,No Holiday,Yes
05/03/2018,-0.22125,1,7.0,88,2.5,2000,5.1,0.0,0.0,0.0,spring,No Holiday,Yes
05/03/2018,-0.23875,2,6.3,89,2.2,1456,4.6,0.0,0.0,0.0,spring,No Holiday,Yes
05/03/2018,-0.2475,3,5.7,92,2.0,458,4.4,0.0,1.5,0.0,spring,No Holiday,Yes
05/03/2018,-0.245,4,5.1,90,2.6,1005,3.5,0.0,0.0,0.0,spring,No Holiday,Yes
05/03/2018,-0.2225,5,4.7,89,2.3,1242,3.0,0.0,0.0,0.0,spring,No Holiday,Yes
05/03/2018,-0.225,6,4.2,87,2.0,1979,2.2,0.0,2.0,0.0,spring,No Holiday,Yes
05/03/2018,-0.14375,7,3.8,87,2.2,2000,1.8,0.0,0.0,0.0,spring,No Holiday,Yes
05/03/2018,-0.02,8,3.6,88,2.3,2000,1.7,0.03,0.0,0.0,spring,No Holiday,Yes
05/03/2018,0.01375,9,3.7,85,1.8,2000,1.4,0.17,0.0,0.0,spring,No Holiday,Yes
05/03/2018,0.04,10,4.4,80,1.8,2000,1.2,0.56,0.0,0.0,spring,No Holiday,Yes
05/03/2018,0.1525,11,6.1,66,1.9,2000,0.2,1.42,0.0,0.0,spring,No Holiday,Yes
05/03/2018,0.2975,12,7.6,58,2.4,2000,-0.1,1.85,0.0,0.0,spring,No Holiday,Yes
05/03/2018,0.33125,13,8.3,51,2.0,2000,-1.2,1.42,0.0,0.0,spring,No Holiday,Yes
05/03/2018,0.4375,14,10.0,44,1.9,2000,-1.7,2.46,0.0,0.0,spring,No Holiday,Yes
05/03/2018,0.54625,15,10.3,43,2.5,2000,-1.7,2.45,0.0,0.0,spring,No Holiday,Yes
05/03/2018,0.6475,16,11.0,39,1.2,2000,-2.4,1.96,0.0,0.0,spring,No Holiday,Yes
05/03/2018,0.83125,17,10.0,43,1.4,2000,-2.0,1.12,0.0,0.0,spring,No Holiday,Yes
05/03/2018,1.19375,18,8.1,47,1.7,2000,-2.5,0.34,0.0,0.0,spring,No Holiday,Yes
